"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.936725250E0,-3.708837433E0,-6.465953979E0,-6.962022400E0
2.946749250E0,-5.350174255E0,-7.036417694E0,-8.913813629E0
2.956773250E0,-6.213878174E0,-7.729775848E0,-1.101379669E1
2.966796250E0,-6.591093750E0,-8.174501038E0,-1.231219666E1
2.976820250E0,-6.322552185E0,-7.817792816E0,-1.273207352E1
2.986844250E0,-4.410428467E0,-6.902296600E0,-1.291454407E1
2.996867250E0,-1.914967804E0,-5.843847656E0,-1.256966125E1
3.006891250E0,-5.628295898E-2,-4.906047821E0,-1.115136063E1
3.016914250E0,5.809419250E-1,-3.977977753E0,-9.077273712E0
3.026938250E0,5.411247253E-1,-3.208877106E0,-6.870712280E0
3.036962250E0,5.258564758E-1,-3.033591614E0,-4.780908051E0
3.046985250E0,6.098318481E-1,-3.286715240E0,-3.254981232E0
3.057009250E0,3.013233948E-1,-3.601360931E0,-2.382445679E0
3.067033250E0,5.689668274E-1,-3.696263580E0,-1.979483643E0
3.077056250E0,8.649014282E-1,-3.514691162E0,-1.786235504E0
3.087080250E0,1.231938171E0,-3.801794128E0,-1.399439850E0
3.097103250E0,1.703607330E0,-4.310137024E0,-2.499801636E-1
3.107127250E0,2.389930115E0,-4.800666962E0,2.338137817E0
3.117151250E0,3.004552002E0,-4.953349457E0,5.266348572E0
3.127174250E0,3.775748291E0,-4.610113220E0,7.522906036E0
3.137198250E0,4.618944855E0,-4.163442078E0,9.142088928E0
3.147222250E0,5.454058228E0,-3.585194550E0,9.202712860E0
3.157245250E0,6.759194183E0,-3.255430298E0,7.587122498E0
3.167269250E0,7.647896118E0,-3.508553925E0,5.675447845E0
3.177292250E0,8.276439056E0,-3.782633972E0,4.332290955E0
3.187316250E0,9.753567352E0,-4.145629120E0,3.607797546E0
3.197340250E0,1.178604080E1,-4.432283020E0,3.773802338E0
3.207363250E0,1.316946396E1,-3.897295532E0,4.511019287E0
3.217387250E0,1.433164719E1,-3.172951813E0,4.382286987E0
3.227411250E0,1.564860855E1,-2.896776123E0,2.762655029E0
3.237434250E0,1.668580170E1,-2.925965424E0,2.465373230E-1
3.247458250E0,1.695359482E1,-3.116519165E0,-1.580712891E0
3.257481250E0,1.662936905E1,-3.010988617E0,-2.196382599E0
3.267505250E0,1.672951080E1,-2.940784607E0,-1.749112701E0
3.277529250E0,1.775023819E1,-2.235002289E0,-4.927752686E-1
3.287552250E0,1.959395416E1,-1.422791290E0,1.270857239E-1
3.297576250E0,2.118050491E1,-1.104553070E0,-8.125103760E-1
3.307600250E0,2.151401138E1,-2.568658447E-1,-2.451452179E0
3.317623250E0,2.124741577E1,5.809419250E-1,-3.830534363E0
3.327647250E0,2.111718658E1,1.200653229E0,-2.821632385E0
3.337670250E0,2.062875229E1,1.547332306E0,-2.291734314E-1
3.347694250E0,2.025468018E1,1.129551086E0,2.545606384E0
3.357718042E0,2.053953781E1,7.149133301E-1,5.933361511E0
3.367741042E0,2.089849136E1,7.619155884E-1,7.751181335E0
3.377765042E0,2.153317154E1,1.374142456E0,6.503675537E0
3.387789042E0,2.150742508E1,2.489323425E0,4.940326538E0
3.397812042E0,2.289773392E1,1.350491638E0,3.358416138E0
3.407836042E0,2.324950241E1,1.405427399E0,1.085243225E0
3.417859042E0,2.441228439E1,1.707648926E0,3.996688843E-1
3.427883042E0,2.494846939E1,1.962568817E0,8.220904541E-1
3.437907042E0,2.516656586E1,1.990710297E0,9.096583557E-1
3.447930042E0,2.484248978E1,1.478176117E0,6.149212646E-1
3.457954042E0,2.433339844E1,1.809886322E0,2.884501648E-1
3.467978042E0,2.527254547E1,2.164798279E0,1.062789917E-1
3.478001042E0,2.563988159E1,1.642983398E0,-2.064207458E-1
3.488025042E0,2.627186737E1,1.090632019E0,-1.457818451E0
3.498048042E0,2.726804581E1,1.818717957E-1,-2.170636139E0
3.508072042E0,2.685355774E1,-5.837860107E-2,-2.593806152E0
3.518096042E0,2.612577118E1,9.250762939E-2,-3.533252563E0
3.528119042E0,2.572595261E1,-3.650907898E-1,-2.898422699E0
3.538143042E0,2.499861511E1,-5.451663208E-1,-1.091081085E0
3.548167042E0,2.552596848E1,-1.428629150E0,5.827381897E-1
3.558190042E0,2.705698471E1,-2.761906586E0,2.310744781E0
3.568214042E0,2.906745392E1,-4.516408081E0,4.322411499E0
3.578238042E0,2.911819839E1,-6.426136780E0,5.335804138E0
3.588261042E0,2.725577133E1,-6.566245422E0,3.833977203E0
3.598285042E0,2.624252838E1,-5.757626953E0,1.486109619E0
3.608308042E0,2.630375107E1,-5.783223724E0,-1.718426514E-1
3.618332042E0,2.642245422E1,-6.182742920E0,-1.028810577E0
3.628356042E0,2.710144226E1,-6.734495544E0,-6.834786987E-1
3.638379042E0,2.777309555E1,-7.204967194E0,1.109792175E0
3.648403042E0,2.833023697E1,-7.732170868E0,3.356021118E0
3.658426042E0,2.812261871E1,-7.888894958E0,4.187541962E0
3.668450042E0,2.851360565E1,-6.822063446E0,3.357967072E0
3.678474042E0,2.871703262E1,-5.588778076E0,2.481389923E0
3.688497042E0,2.839580063E1,-5.452112274E0,2.032772827E0
3.698521042E0,2.772744049E1,-5.664071503E0,1.634301453E0
3.708545042E0,2.660462540E1,-5.568270721E0,1.492695923E0
3.718568042E0,2.554827209E1,-5.474715271E0,2.198029175E0
3.728592042E0,2.489024048E1,-5.156177673E0,3.001109161E0
3.738616042E0,2.437576035E1,-5.084626465E0,3.785178680E0
3.748639042E0,2.407383820E1,-4.913382568E0,4.487218781E0
3.758663042E0,2.413985092E1,-4.235442352E0,4.802014160E0
3.768686042E0,2.403985886E1,-3.174748077E0,4.166585541E0
3.778710042E0,2.423460388E1,-2.247875519E0,3.025508423E0
3.788734042E0,2.415616699E1,-1.645079041E0,2.356549530E0
3.798757042E0,2.375904282E1,-1.184786224E0,2.075583801E0
3.808781042E0,2.341880035E1,-8.916957092E-1,2.237546997E0
3.818805042E0,2.311912354E1,-8.458909607E-1,2.538271637E0
3.828828042E0,2.295117279E1,-1.083596649E0,2.961441650E0
3.838852042E0,2.251004013E1,-1.452429657E0,3.244203644E0
3.848875042E0,2.214719467E1,-1.519490204E0,3.034340057E0
3.858899042E0,2.186667801E1,-1.345102844E0,2.303410034E0
3.868923042E0,2.120161102E1,-1.262774048E0,1.816772003E0
3.878946042E0,2.032623138E1,-1.341360626E0,1.915566559E0
3.888970042E0,1.924892166E1,-1.667532349E0,2.056872711E0
3.898994042E0,1.828717163E1,-2.138303375E0,2.089804230E0
3.909017042E0,1.769081177E1,-2.308948517E0,2.025438080E0
3.919041042E0,1.727512619E1,-2.317331085E0,2.096240845E0
3.929064042E0,1.675705353E1,-2.222428436E0,2.328857117E0
3.939088042E0,1.602103409E1,-2.037263489E0,2.652783508E0
3.949112042E0,1.480391510E1,-1.967508545E0,2.892435150E0
3.959135042E0,1.342213852E1,-2.035018158E0,3.022364960E0
3.969159042E0,1.239617203E1,-2.256108398E0,2.883304138E0
3.979183042E0,1.139984390E1,-2.552941132E0,2.460882568E0
3.989206042E0,1.042117905E1,-2.696043549E0,1.819017334E0
3.999230042E0,9.789792023E0,-3.035537567E0,1.308129730E0
